epoch,LR,train_loss,train_iou,val_dice,val_iou,val_count
1,0.0003,0.510801586113002,0.4909737694952035,0.6212609530619704,0.46625347711926446,0
2,0.00027135350407127024,0.4918614233412394,0.5125305874674985,0.6219783294672474,0.4721041189384983,0
3,0.00019635600407127022,0.4829693858620274,0.5279321892171908,0.6206009777411545,0.4704069502717059,1
4,0.00010365399592872976,0.45763180192893116,0.5457333950870285,0.6573038947924624,0.5084019427845443,0
5,2.8656495928729772e-05,0.4327199012444917,0.5726880772607665,0.6795239981924331,0.5322356896160664,0
6,0.0003,0.46822458340062034,0.5389044192576145,0.6274966194952544,0.48241803586322934,1
7,0.00029265872216169156,0.4473360646869432,0.561709753891391,0.6758652655494767,0.5320874437732142,2
8,0.00027135350407127024,0.4291101015276379,0.5778446618197187,0.6732879556296476,0.5247863263144956,3
9,0.00023816984891760948,0.4347535539367981,0.5716725738174728,0.6649652995410483,0.5215684583305116,4
10,0.00019635600407127022,0.4095497160826918,0.5898069532611957,0.6637170346091797,0.5225259095123816,5
11,0.00015000499999999998,0.41385056227849426,0.5913098449410961,0.657565845708377,0.5171151484299801,6
12,0.00010365399592872976,0.401783787299624,0.60090396597554,0.6917415090374736,0.5473794141197107,0
13,6.18401510823905e-05,0.3923928932284275,0.6071668458289895,0.686623477260225,0.544086859179707,1
14,2.8656495928729772e-05,0.3775679011776195,0.6129524724230843,0.693364358960122,0.5508625463284832,0
15,7.351277838308446e-06,0.3812770016875047,0.6143100680740076,0.7015146215579248,0.557991792157077,0
16,0.0003,0.4168916947150295,0.5906395170668544,0.6427287802929622,0.5013868196434764,1
17,0.00029815331264756767,0.41955453452217545,0.5874211300567953,0.6491741367042752,0.506284634527216,2
18,0.00029265872216169156,0.39972947473286935,0.5970971374061618,0.6540080632584003,0.5118416018078561,3
19,0.0002836515235956342,0.4072849993621754,0.5934918911988519,0.6960375473113181,0.5475753964051401,4
20,0.00027135350407127024,0.411793887695969,0.5951011070490091,0.6934619618365168,0.5458250952908561,5
21,0.00025606748164407614,0.4165962566608982,0.5868877560087004,0.6828309116541071,0.5320803523253469,6
22,0.00023816984891760948,0.4100720866666577,0.5896022810953278,0.6769794234693611,0.5367294974662792,7
23,0.00021810130500843328,0.4049719401652897,0.5943965933171985,0.6924339694972278,0.5490094283969787,8
24,0.00019635600407127022,0.3918316687752561,0.601667906115092,0.6799511398675554,0.5377712598674891,9
25,0.00017346938758370942,0.3965603088137257,0.6052576288220306,0.7014273532102848,0.5560375432704013,10
26,0.00015000499999999998,0.3847251827235467,0.6142250924002476,0.6835327795346515,0.5417574632639959,11
27,0.0001265406124162906,0.38667352620744444,0.6092478883355025,0.6656660498284319,0.5242248036836388,12
28,0.00010365399592872976,0.38979902847349485,0.6120184823968156,0.708201123553832,0.5632591437823207,0
29,8.190869499156667e-05,0.3738030960081716,0.6195945649456669,0.7013558661008138,0.5597493831711302,1
30,6.18401510823905e-05,0.3646553852936117,0.6293287009975927,0.7110544661604044,0.5674834754765671,0
31,4.394251835592381e-05,0.36679622177589877,0.6292479989781624,0.7077986198751041,0.5652956605190396,1
32,2.8656495928729772e-05,0.3590342626177522,0.6328188626395581,0.7073293047808519,0.5657749705615162,2
33,1.6358476404365774e-05,0.36282320892019326,0.6286317975803833,0.7148001657758182,0.5726949660877855,0
34,7.351277838308446e-06,0.35945481391053213,0.634789375585943,0.7159868202318396,0.5733982893901778,0
35,1.8566873524323265e-06,0.35773077435529005,0.633971751115466,0.7149105344806952,0.5726028138146239,1
36,0.0003,0.3975864561188835,0.605027620858716,0.7072553816374966,0.5602762167324845,2
37,0.00029953761547330053,0.4011495216752132,0.5980304066433743,0.6700975040286814,0.5298590245634162,3
38,0.00029815331264756767,0.3934976496105272,0.6091004860633633,0.7078120101585934,0.5667866935714759,4
39,0.00029585562621004945,0.39608263822025075,0.6043585022457189,0.7087373689011808,0.5646346134688058,5
40,0.00029265872216169156,0.40017387862531795,0.6041636071355615,0.6991135490593291,0.5561423171613713,6
41,0.0002885823104790304,0.39647863684146384,0.6028727508292063,0.6497228598761077,0.5091163042806529,7
42,0.0002836515235956342,0.38382143087099563,0.6109988564415643,0.6945819996534789,0.5525280683174199,8
43,0.00027789676145229203,0.38587724415428915,0.6099243283714357,0.7045196006285904,0.5587272988894189,9
44,0.00027135350407127024,0.38035460826019607,0.6169429050486464,0.7072045271426989,0.561273617779407,10
45,0.0002640620928101766,0.37859283424005274,0.6157661281439981,0.7059847820418842,0.5628165068930986,11
46,0.00025606748164407614,0.3874997360515724,0.6129103915965173,0.7039995080687241,0.5626696601050953,12
47,0.0002474189600092859,0.3793802688599925,0.6146827594754629,0.7050977788611471,0.5638286893523018,13
48,0.00023816984891760948,0.379839332648086,0.6174253932152409,0.6953662639877208,0.5553695835789579,14
49,0.0002283771722145687,0.37725800503964024,0.6199885354063834,0.7096220981434895,0.5678090212691359,15
50,0.00021810130500843328,0.3625872645597794,0.6325964522584211,0.6931220601364502,0.551906122346764,16
51,0.00020740560143760162,0.37896572162465353,0.6211748615312945,0.7217906134071864,0.5781992401883195,0
