epoch,LR,train_loss,train_iou,val_dice,val_iou,val_count
1,0.0003,0.5079607003101028,0.49470940484010084,0.5997211039809829,0.43897986563586955,0
2,0.00027135350407127024,0.48057230336978884,0.523833240451894,0.6007821260119016,0.44302796534691913,0
3,0.00019635600407127022,0.4470663974707079,0.5518700942413114,0.6483832768581466,0.491612034887564,0
4,0.00010365399592872976,0.43332328097802575,0.5679975711550092,0.641618908856769,0.4863632486895526,1
5,2.8656495928729772e-05,0.4105923093929149,0.5807727182958254,0.6618272316683563,0.5081460072459246,0
6,0.0003,0.4198078129551198,0.5762412695378957,0.6517933091487448,0.49681636349677977,1
7,0.00029265872216169156,0.43846062699904537,0.561247473416333,0.6551951376223399,0.4995574775582213,2
8,0.00027135350407127024,0.4183231510295726,0.5780153284993499,0.658839246507916,0.5058948808238771,3
9,0.00023816984891760948,0.4063561184350217,0.5881357824952107,0.6111257422382719,0.45853364048455975,4
10,0.00019635600407127022,0.41265056204825346,0.5895215360151079,0.6589311566718904,0.5053610601478902,5
11,0.00015000499999999998,0.38969099422049996,0.6007502606355669,0.6697541062221053,0.5194956883025409,0
12,0.00010365399592872976,0.3953864646540715,0.5988471147028415,0.6639644816151246,0.5133892296409128,1
13,6.18401510823905e-05,0.39082240143624863,0.6036786916765068,0.6767231688187064,0.5269504303088017,0
14,2.8656495928729772e-05,0.38478547024844895,0.6106783825338976,0.6758566595707942,0.5257998992365613,1
15,7.351277838308446e-06,0.3739924950912447,0.61461561865714,0.6797724420869327,0.5303440291263221,0
16,0.0003,0.4067964775137382,0.5942738068204191,0.6449287353389341,0.4926823698961767,1
17,0.00029815331264756767,0.39599741823823736,0.5972495567634385,0.6633094563808185,0.509587791827325,2
18,0.00029265872216169156,0.3863444295112449,0.607634409910955,0.6828486967658451,0.5335442445421729,0
19,0.0002836515235956342,0.38803418290497055,0.6042126644753246,0.6690333141148508,0.5175649417609577,1
20,0.00027135350407127024,0.39501768549775135,0.5993633481545921,0.657721633175672,0.506408811891119,2
21,0.00025606748164407614,0.3880473228337446,0.6056879009951256,0.6718974979224837,0.5212878452437767,3
22,0.00023816984891760948,0.38124822233204203,0.6100695438654147,0.6748845335339025,0.5247011912603945,4
23,0.00021810130500843328,0.3818846096349235,0.6091891647495745,0.6801718051440413,0.5298457757122913,5
24,0.00019635600407127022,0.37830444447474904,0.6148644101409447,0.6831889497977609,0.5327927191022152,0
25,0.00017346938758370942,0.3716494493407778,0.6168574931470265,0.6806907381862385,0.5298351773107073,1
26,0.00015000499999999998,0.37389483739907786,0.6169113910555544,0.6765400004515825,0.5267720955225629,2
27,0.0001265406124162906,0.36843162647789657,0.6174650759373745,0.6726052551975402,0.5232614183250293,3
28,0.00010365399592872976,0.36944689548177884,0.6212882173573363,0.6873740452209454,0.5386141430185303,0
